date,x_rotated,y_rotated,z
800113,5064.440262221528,3522.153436519984,94
800574,5319.606389523943,3474.328260331202,96
800734,5514.532310509438,3423.6539539426926,96
801034,5647.517517488724,3382.2180428910856,97
801354,5983.989515663245,3251.6018323946673,99
801734,6242.242573451439,3130.084927632213,100
802234,6511.210183634406,2991.212955397123,99
802394,6723.800753796508,2879.073535574509,99
802774,6893.219029486715,2786.837708142014,97
802954,7019.56372138814,2717.3321772229992,97
803294,7298.563885605818,2561.836491216897,95
803554,7438.063967714657,2484.0886482138453,94
803894,7674.03990348511,2352.7366107829057,94
803954,7716.382133572273,2329.3243159093613,93
804154,7854.518218960987,2253.039180309548,93
804414,8027.929774128455,2153.588526543974,94
804614,8146.3776413367395,2080.821069849318,94
804814,8250.158055592814,2013.518576456892,94
805034,8348.818993937555,1941.4420945440288,95
805314,8513.010106611584,1821.0872919025703,96
805674,8586.822971944734,1766.8594308779075,97
805914,8641.925749506858,1723.8980074268716,97
806174,8706.379082743628,1665.0442239064419,98
806333,8740.429645405196,1627.0631867638017,98
806653,8806.516178146241,1513.671960514735,97
807034,8819.39786238068,1436.8080404268012,97
807254,8808.647404298981,1372.0899776387844,97
807494,8783.714070258911,1306.452116204653,97
807694,8753.324749338342,1246.6650843834752,97
807934,8689.185471038445,1132.161141310896,97
808274,8651.581323784796,1068.3808300124556,96
808534,8599.053970449424,982.480439142676,96
808734,8531.554055690773,873.0466166398745,96
809114,8464.05414093212,763.6127941370722,95
809354,8399.775773029285,665.3870774446109,95
809594,8331.109282916734,563.0693705917739,94
809834,8247.51958672246,438.63158416759785,93
810134,8167.537303694726,316.1904374820521,93
810414,8055.900413709409,138.25167050192942,91
810834,7944.460945090318,-34.03368823146613,89
811054,7873.254906482014,-148.29085459626197,88
811174,7836.332757588428,-212.8025195963211,88
811474,7721.335231144355,-385.6711660066657,86
811754,7604.309662463557,-515.3091861818283,85
811994,7508.215171923836,-592.6128011549429,85
812234,7394.339368680934,-652.3145719476412,84
812574,7212.434221532817,-694.782412027183,83
812754,7112.422736122584,-701.90300091005,83
812854,7057.2526503754425,-701.3914946510217,83
813153,6891.6033035310775,-683.5787494938181,83
813353,6702.667301761475,-643.7266826049269,83
813794,6522.754321119086,-588.6238750868766,83
814034,6398.397292534561,-543.2440398995647,83
814254,6271.994268869848,-495.67014360739506,83
814474,6098.178894548196,-428.0445889004365,85
814894,5901.4133762704705,-349.00453059518094,86
815074,5800.302623691358,-306.5590866360762,86
815234,5716.537962163148,-273.917372847361,87
815394,5641.737989998864,-247.95655305633144,87
815674,5516.254764980266,-214.56553272253487,88
815894,5373.129316861426,-179.85089458843947,88
816254,5297.786435940018,-169.4369474759081,88
816494,5206.452484266102,-171.20026016138874,87
816934,5088.731467570609,-219.4471484359636,86
817274,5043.288827387107,-264.55775088320155,86
817494,5011.198998777246,-312.2572571677509,86
817674,4983.093473222916,-387.689872350541,87
818074,4971.661016781156,-451.6765814369383,87
818374,4969.76756095854,-546.4205249111667,87
818634,4974.17810924462,-602.4700303845979,86
818974,4998.487746731988,-737.0435847154272,85
819374,5021.787851311859,-839.7426846460841,85
819613,5039.147392017395,-930.2061930154421,85
819813,5047.008311023612,-1009.0173975004495,85
819994,5044.728988890275,-1094.549874902969,84
820174,5034.216331094631,-1172.7194599477398,84
820434,4993.404086639798,-1328.3676552554882,83
820794,4953.251414468664,-1424.60570863105,82
820974,4915.548556531902,-1491.2127240528532,81
821154,4870.927004311402,-1553.3329065818282,81
821434,4749.571645184176,-1665.1312822905213,81
821734,4672.837838277451,-1714.8094754702395,81
821954,4582.019866095466,-1762.580763172709,82
822154,4494.423440769297,-1799.143945064839,83
822354,4405.66044008923,-1828.5910113070036,84
822574,4295.212581490102,-1850.9129854774724,85
822934,4099.429666854682,-1865.3022292678768,86
823134,3986.8954342555407,-1866.3252118300072,85
823294,3894.928839563119,-1865.9438187521869,85
823394,3835.5186976309324,-1865.2842464684882,85
823754,3543.4887531982195,-1860.0391006529212,84
824014,3454.3982179707177,-1858.3430661965326,85
824194,3339.185347272883,-1855.0272818905048,85
824414,3196.3874337014777,-1851.4557444549625,86
824734,2982.1905633443703,-1846.0984383016491,86
824954,2748.206764123719,-1840.0501573665424,87
